Time,Frame,V (cm/s),Vx (cm/s),Vy (cm/s),X (cm),Y (cm)
18:23:54.464823,65,0.013439770270753245,0.009503352696043032,-0.009503352696034929,14.023674999999999,6.119725
18:23:54.574800,66,0.01442378904419166,0.0101991590435565,-0.010199159043547805,14.024786666666667,6.118613333333333
18:23:54.686801,67,0.014161810937730472,0.010013912547946766,-0.010013912547955304,14.025898333333332,6.117501666666667
18:23:54.781800,68,0.016721886134649176,0.011824159080044775,-0.011824159080034695,14.02701,6.11639
18:23:54.875824,69,0.016730074382048873,0.011829949045297054,-0.01182994904530714,14.028121666666665,6.115278333333333
18:23:54.971801,70,0.016207188882139786,0.011460213162537149,-0.011460213162527379,14.029233333333332,6.114166666666667
18:23:55.067800,71,0.015880107618095506,0.0112289317827227,-0.011228931782732274,14.030344999999999,6.113055
18:23:55.161824,72,0.016904809294353913,0.01195350528670812,-0.011953505286697929,14.031456666666665,6.1119433333333335
18:23:55.263798,73,0.015564570811197638,0.011005813566846668,-0.011005813566865438,14.032568333333332,6.110831666666666
18:23:55.385800,74,0.012886875976228977,0.009112397391105403,-0.009112397391097633,14.033679999999999,6.109719999999999
18:23:55.510804,75,0.012376699113727203,0.008751647872018308,-0.00875164787202577,14.034791666666665,6.108608333333333
18:23:55.908798,77,0.003990431356388373,0.0028216610719628537,-0.002821661071960447,14.035903333333332,6.107496666666666
18:23:56.002823,78,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:23:56.097823,79,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:23:56.192823,80,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:23:56.296823,81,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:23:56.389823,82,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:23:56.485825,83,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:23:56.582799,84,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:23:56.677824,85,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:23:56.780820,86,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:23:56.891825,87,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:23:56.988802,88,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:23:57.078798,89,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:23:57.173798,90,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:23:57.550800,92,0.0,0.0,0.0,14.035903333333332,6.107496666666666
18:23:57.641808,93,0.0170884124615699,-0.012083332331293932,0.01208333233128363,14.034791666666665,6.108608333333333
18:23:57.733795,94,0.0,0.0,0.0,14.034791666666665,6.108608333333333
18:23:57.829823,95,0.0,0.0,0.0,14.034791666666665,6.108608333333333
18:23:57.926799,96,0.016377054883220183,-0.011580326563784316,0.01158032656379419,14.033679999999999,6.109719999999999
18:23:58.021821,97,0.046307619965114316,0.0,0.046307619965114316,14.033679999999999,6.114166666666667
18:23:58.125824,98,0.04276284280502584,0.0,-0.04276284280502584,14.033679999999999,6.109719999999999
18:23:58.222804,99,0.011460861055532236,0.0,0.011460861055532236,14.033679999999999,6.110831666666666
18:23:58.317825,100,0.057897750316233836,0.0,0.057897750316233836,14.033679999999999,6.11639
